CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	90	47	65.69	137
2	114	46	71.25	160
3	112	63	64.00	175
4	80	48	62.50	128
5	59	49	54.63	108
6	52	43	54.74	95
7	49	35	58.33	84
8	77	33	70.00	110
9	81	38	68.07	119
10	78	41	65.55	119
11	96	41	70.07	137
12	75	51	59.52	126
13	111	43	72.08	154
14	89	36	71.20	125
15	96	39	71.11	135
16	91	48	65.47	139
17	106	41	72.11	147
18	101	39	72.14	140
19	77	41	65.25	118
20	92	49	65.25	141
21	95	60	61.29	155
22	99	41	70.71	140
23	87	41	67.97	128
24	102	44	69.86	146
25	113	34	76.87	147
26	99	52	65.56	151
27	99	46	68.28	145
28	107	43	71.33	150
29	101	42	70.63	143
30	88	40	68.75	128
31	101	27	78.91	128
32	102	32	76.12	134
33	101	40	71.63	141
34	104	46	69.33	150
35	108	43	71.52	151
36	99	37	72.79	136
37	108	42	72.00	150
38	109	49	68.99	158
39	110	46	70.51	156
40	107	34	75.89	141
41	93	37	71.54	130
42	97	34	74.05	131
43	112	36	75.68	148
44	114	49	69.94	163
45	103	40	72.03	143
46	91	35	72.22	126
47	88	36	70.97	124
48	87	35	71.31	122
49	110	37	74.83	147
50	99	38	72.26	137
51	106	52	67.09	158
52	88	37	70.40	125
53	101	33	75.37	134
54	101	40	71.63	141
55	81	39	67.50	120
56	83	47	63.85	130
57	95	40	70.37	135
58	85	37	69.67	122
59	89	40	68.99	129
60	82	26	75.93	108
61	81	33	71.05	114
62	76	50	60.32	126
63	81	39	67.50	120
64	91	39	70.00	130
65	86	30	74.14	116
66	89	33	72.95	122
67	83	37	69.17	120
68	72	39	64.86	111
69	82	29	73.87	111
70	87	26	76.99	113
71	72	29	71.29	101
72	72	37	66.06	109
73	77	32	70.64	109
74	73	30	70.87	103
75	63	27	70.00	90
76	55	19	74.32	74
77	65	32	67.01	97
78	55	29	65.48	84
79	60	38	61.22	98
80	61	21	74.39	82
81	64	29	68.82	93
82	60	24	71.43	84
83	56	32	63.64	88
84	74	35	67.89	109
85	72	13	84.71	85
86	51	34	60.00	85
87	47	26	64.38	73
88	44	30	59.46	74
89	67	23	74.44	90
90	49	33	59.76	82
91	51	15	77.27	66
92	47	34	58.02	81
93	48	25	65.75	73
94	48	16	75.00	64
95	41	23	64.06	64
