CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	113	50	69.33	163
2	166	59	73.78	225
3	145	57	71.78	202
4	106	85	55.50	191
5	118	47	71.52	165
6	65	54	54.62	119
7	83	37	69.17	120
8	80	45	64.00	125
9	78	32	70.91	110
10	82	43	65.60	125
11	97	30	76.38	127
12	133	44	75.14	177
13	123	38	76.40	161
14	129	34	79.14	163
15	99	41	70.71	140
16	115	42	73.25	157
17	115	39	74.68	154
18	111	42	72.55	153
19	110	42	72.37	152
20	114	49	69.94	163
21	101	44	69.66	145
22	112	39	74.17	151
23	105	56	65.22	161
24	113	46	71.07	159
25	115	36	76.16	151
26	118	33	78.15	151
27	113	53	68.07	166
28	136	42	76.40	178
29	126	36	77.78	162
30	128	28	82.05	156
31	137	30	82.04	167
32	133	45	74.72	178
33	109	45	70.78	154
34	115	32	78.23	147
35	132	38	77.65	170
36	116	37	75.82	153
37	126	40	75.90	166
38	103	36	74.10	139
39	143	47	75.26	190
40	123	37	76.88	160
41	125	45	73.53	170
42	106	42	71.62	148
43	112	39	74.17	151
44	108	38	73.97	146
45	116	46	71.60	162
46	119	43	73.46	162
47	130	33	79.75	163
48	126	39	76.36	165
49	114	43	72.61	157
50	131	37	77.98	168
51	106	30	77.94	136
52	118	45	72.39	163
53	111	54	67.27	165
54	118	43	73.29	161
55	133	51	72.28	184
56	108	29	78.83	137
57	114	35	76.51	149
58	117	44	72.67	161
59	83	31	72.81	114
60	123	47	72.35	170
61	107	43	71.33	150
62	117	30	79.59	147
63	114	36	76.00	150
64	91	31	74.59	122
65	96	45	68.09	141
66	109	32	77.30	141
67	89	39	69.53	128
68	84	45	65.12	129
69	108	29	78.83	137
70	99	35	73.88	134
71	102	32	76.12	134
72	73	39	65.18	112
73	83	41	66.94	124
74	98	41	70.50	139
75	99	34	74.44	133
76	85	27	75.89	112
77	77	27	74.04	104
78	79	27	74.53	106
79	91	30	75.21	121
80	90	32	73.77	122
81	91	35	72.22	126
82	89	34	72.36	123
83	70	37	65.42	107
84	75	42	64.10	117
85	64	23	73.56	87
86	73	26	73.74	99
87	64	22	74.42	86
88	64	26	71.11	90
89	59	23	71.95	82
90	68	23	74.73	91
91	64	29	68.82	93
92	68	25	73.12	93
93	60	27	68.97	87
94	52	23	69.33	75
95	58	21	73.42	79
96	48	22	68.57	70
97	55	32	63.22	87
98	41	25	62.12	66
99	44	30	59.46	74
100	9	21	30.00	30

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	82	395	17.19	477
2	31	123	20.13	154
3	44	214	17.05	258
4	18	255	6.59	273
5	8	308	2.53	316
6	12	349	3.32	361
7	5	225	2.17	230
8	8	238	3.25	246
9	6	219	2.67	225
10	7	212	3.20	219
11	13	203	6.02	216
12	7	206	3.29	213
13	4	251	1.57	255
14	9	264	3.30	273
15	6	249	2.35	255
16	9	233	3.72	242
17	7	270	2.53	277
18	7	246	2.77	253
19	8	240	3.23	248
20	7	253	2.69	260
21	2	238	0.83	240
22	10	232	4.13	242
23	8	272	2.86	280
24	8	244	3.17	252
25	6	237	2.47	243
26	0	248	0.00	248
27	6	291	2.02	297
28	4	257	1.53	261
29	9	272	3.20	281
30	6	261	2.25	267
31	2	249	0.80	251
32	8	249	3.11	257
33	4	244	1.61	248
34	5	280	1.75	285
35	7	261	2.61	268
36	5	285	1.72	290
37	3	269	1.10	272
38	3	251	1.18	254
39	6	275	2.14	281
40	5	274	1.79	279
41	4	278	1.42	282
42	4	271	1.45	275
43	4	263	1.50	267
44	1	284	0.35	285
45	8	265	2.93	273
46	4	264	1.49	268
47	2	249	0.80	251
48	6	236	2.48	242
49	3	243	1.22	246
50	6	271	2.17	277
51	2	244	0.81	246
52	4	267	1.48	271
53	5	232	2.11	237
54	2	257	0.77	259
55	5	239	2.05	244
56	2	260	0.76	262
57	3	238	1.24	241
58	7	222	3.06	229
59	5	264	1.86	269
60	4	205	1.91	209
61	3	252	1.18	255
62	6	226	2.59	232
63	9	246	3.53	255
64	3	212	1.40	215
65	5	224	2.18	229
66	3	218	1.36	221
67	9	224	3.86	233
68	4	186	2.11	190
69	4	236	1.67	240
70	2	226	0.88	228
71	10	209	4.57	219
72	5	209	2.34	214
73	9	182	4.71	191
74	4	182	2.15	186
75	4	195	2.01	199
76	6	197	2.96	203
77	3	185	1.60	188
78	5	167	2.91	172
79	2	199	1.00	201
80	4	157	2.48	161
81	10	182	5.21	192
82	9	168	5.08	177
83	1	176	0.56	177
84	6	169	3.43	175
85	7	166	4.05	173
86	6	142	4.05	148
87	3	140	2.10	143
88	11	159	6.47	170
89	2	153	1.29	155
90	6	149	3.87	155
91	6	141	4.08	147
92	7	151	4.43	158
93	5	140	3.45	145
94	3	139	2.11	142
95	5	123	3.91	128
96	7	125	5.30	132
97	5	132	3.65	137
98	5	136	3.55	141
99	9	125	6.72	134
100	4	96	4.00	100

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	172	284	37.72	456
2	155	393	28.28	548
3	139	372	27.20	511
4	92	441	17.26	533
5	42	562	6.95	604
6	39	684	5.39	723
7	36	746	4.60	782
8	38	758	4.77	796
9	45	717	5.91	762
10	34	707	4.59	741
11	32	714	4.29	746
12	30	721	3.99	751
13	28	717	3.76	745
14	34	689	4.70	723
15	26	677	3.70	703
16	35	670	4.96	705
17	34	696	4.66	730
18	38	718	5.03	756
19	37	699	5.03	736
20	29	694	4.01	723
21	45	704	6.01	749
22	24	699	3.32	723
23	22	749	2.85	771
24	35	729	4.58	764
25	27	732	3.56	759
26	27	719	3.62	746
27	23	685	3.25	708
28	30	735	3.92	765
29	33	742	4.26	775
30	24	743	3.13	767
31	37	770	4.58	807
32	28	689	3.91	717
33	23	763	2.93	786
34	16	713	2.19	729
35	22	765	2.80	787
36	25	684	3.53	709
37	26	718	3.49	744
38	21	754	2.71	775
39	24	729	3.19	753
40	24	761	3.06	785
41	20	802	2.43	822
42	17	762	2.18	779
43	26	753	3.34	779
44	24	752	3.09	776
45	20	708	2.75	728
46	25	733	3.30	758
47	26	715	3.51	741
48	17	717	2.32	734
49	19	752	2.46	771
50	20	727	2.68	747
51	16	736	2.13	752
52	14	757	1.82	771
53	20	730	2.67	750
54	27	697	3.73	724
55	21	700	2.91	721
56	19	718	2.58	737
57	23	698	3.19	721
58	16	732	2.14	748
59	23	744	3.00	767
60	22	678	3.14	700
61	23	645	3.44	668
62	11	710	1.53	721
63	12	620	1.90	632
64	14	682	2.01	696
65	25	631	3.81	656
66	20	637	3.04	657
67	15	622	2.35	637
68	18	624	2.80	642
69	15	621	2.36	636
70	22	646	3.29	668
71	16	627	2.49	643
72	14	563	2.43	577
73	19	631	2.92	650
74	12	578	2.03	590
75	16	537	2.89	553
76	15	563	2.60	578
77	26	549	4.52	575
78	14	563	2.43	577
79	25	526	4.54	551
80	19	520	3.53	539
81	14	509	2.68	523
82	16	479	3.23	495
83	18	491	3.54	509
84	18	461	3.76	479
85	11	490	2.20	501
86	10	469	2.09	479
87	29	427	6.36	456
88	20	454	4.22	474
89	17	456	3.59	473
90	21	444	4.52	465
91	9	461	1.91	470
92	11	453	2.37	464
93	19	421	4.32	440
94	29	400	6.76	429
95	16	389	3.95	405
96	19	412	4.41	431
97	19	404	4.49	423
98	22	403	5.18	425
99	15	378	3.82	393
100	10	368	2.65	378

