CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	51	36	58.62	87
2	64	35	64.65	99
3	58	42	58.00	100
4	46	57	44.66	103
5	32	33	49.23	65
6	24	24	50.00	48
7	25	19	56.82	44
8	27	21	56.25	48
9	26	25	50.98	51
10	35	21	62.50	56
11	49	17	74.24	66
12	45	25	64.29	70
13	36	19	65.45	55
14	41	28	59.42	69
15	34	29	53.97	63
16	39	20	66.10	59
17	37	27	57.81	64
18	56	15	78.87	71
19	49	11	81.67	60
20	43	27	61.43	70
21	48	19	71.64	67
22	33	23	58.93	56
23	47	25	65.28	72
24	39	18	68.42	57
25	52	15	77.61	67
26	51	20	71.83	71
27	51	23	68.92	74
28	58	23	71.60	81
29	48	18	72.73	66
30	46	27	63.01	73
31	48	26	64.86	74
32	43	22	66.15	65
33	41	25	62.12	66
34	54	23	70.13	77
35	46	29	61.33	75
36	54	25	68.35	79
37	62	11	84.93	73
38	58	18	76.32	76
39	50	29	63.29	79
40	37	22	62.71	59
41	60	21	74.07	81
42	44	18	70.97	62
43	55	33	62.50	88
44	51	17	75.00	68
45	52	19	73.24	71
46	55	24	69.62	79
47	46	28	62.16	74
48	37	22	62.71	59
49	44	22	66.67	66
50	42	25	62.69	67
51	55	17	76.39	72
52	50	20	71.43	70
53	58	21	73.42	79
54	37	14	72.55	51
55	43	19	69.35	62
56	56	26	68.29	82
57	51	19	72.86	70
58	58	24	70.73	82
59	48	16	75.00	64
60	39	23	62.90	62
61	48	19	71.64	67
62	43	16	72.88	59
63	47	18	72.31	65
64	45	17	72.58	62
65	50	18	73.53	68
66	40	19	67.80	59
67	46	14	76.67	60
68	43	19	69.35	62
69	48	21	69.57	69
70	46	25	64.79	71
71	53	21	71.62	74
72	46	27	63.01	73
73	35	21	62.50	56
74	34	22	60.71	56
75	44	18	70.97	62
76	33	11	75.00	44
77	49	22	69.01	71
78	31	24	56.36	55
79	37	15	71.15	52
80	41	21	66.13	62
81	40	26	60.61	66
82	39	19	67.24	58
83	39	21	65.00	60
84	36	21	63.16	57
85	34	18	65.38	52
86	34	11	75.56	45
87	33	21	61.11	54
88	30	15	66.67	45
89	30	12	71.43	42
90	34	23	59.65	57
91	19	11	63.33	30
92	29	17	63.04	46
93	30	13	69.77	43
94	36	12	75.00	48
95	22	17	56.41	39
96	18	15	54.55	33
97	29	14	67.44	43
98	23	10	69.70	33
99	13	16	44.83	29
100	4	9	30.77	13

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	24	178	11.88	202
2	19	54	26.03	73
3	19	84	18.45	103
4	9	107	7.76	116
5	11	151	6.79	162
6	3	144	2.04	147
7	5	102	4.67	107
8	3	82	3.53	85
9	4	91	4.21	95
10	3	87	3.33	90
11	10	111	8.26	121
12	3	103	2.83	106
13	3	105	2.78	108
14	1	109	0.91	110
