CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	90	48	65.22	138
2	136	72	65.38	208
3	143	81	63.84	224
4	100	91	52.36	191
5	73	82	47.10	155
6	45	52	46.39	97
7	59	47	55.66	106
8	58	51	53.21	109
9	69	59	53.91	128
10	71	45	61.21	116
11	87	47	64.93	134
12	114	46	71.25	160
13	90	40	69.23	130
14	95	45	67.86	140
15	84	59	58.74	143
16	93	59	61.18	152
17	109	46	70.32	155
18	95	48	66.43	143
19	92	56	62.16	148
20	106	54	66.25	160
21	93	40	69.92	133
22	96	53	64.43	149
23	101	35	74.26	136
24	104	55	65.41	159
25	107	45	70.39	152
26	101	38	72.66	139
27	99	60	62.26	159
28	96	52	64.86	148
29	105	55	65.62	160
30	104	40	72.22	144
31	99	42	70.21	141
32	95	45	67.86	140
33	95	32	74.80	127
34	108	42	72.00	150
35	115	47	70.99	162
36	93	45	67.39	138
37	81	50	61.83	131
38	115	50	69.70	165
39	103	48	68.21	151
40	85	51	62.50	136
41	98	59	62.42	157
42	99	57	63.46	156
43	86	47	64.66	133
44	122	58	67.78	180
45	102	43	70.34	145
46	119	50	70.41	169
47	94	48	66.20	142
48	111	49	69.38	160
49	92	50	64.79	142
50	99	45	68.75	144
51	111	43	72.08	154
52	111	49	69.38	160
53	102	54	65.38	156
54	96	53	64.43	149
55	88	52	62.86	140
56	106	47	69.28	153
57	78	34	69.64	112
58	110	39	73.83	149
59	78	56	58.21	134
60	85	45	65.38	130
61	104	52	66.67	156
62	82	40	67.21	122
63	92	35	72.44	127
64	73	35	67.59	108
65	69	41	62.73	110
66	80	48	62.50	128
67	73	37	66.36	110
68	80	36	68.97	116
69	90	51	63.83	141
70	89	47	65.44	136
71	91	53	63.19	144
72	69	41	62.73	110
73	81	40	66.94	121
74	77	40	65.81	117
75	79	40	66.39	119
76	61	42	59.22	103
77	86	28	75.44	114
78	86	39	68.80	125
79	53	37	58.89	90
80	65	47	58.04	112
81	54	31	63.53	85
82	60	38	61.22	98
83	71	40	63.96	111
84	56	25	69.14	81
85	60	44	57.69	104
86	61	33	64.89	94
87	78	34	69.64	112
88	61	27	69.32	88
89	57	41	58.16	98
90	59	33	64.13	92
91	57	35	61.96	92
92	55	33	62.50	88
93	61	37	62.24	98
94	48	33	59.26	81
95	46	31	59.74	77
96	44	26	62.86	70
97	53	45	54.08	98
98	46	38	54.76	84
99	42	25	62.69	67
100	10	14	41.67	24

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	82	348	19.07	430
2	35	122	22.29	157
3	39	226	14.72	265
4	18	233	7.17	251
5	15	307	4.66	322
6	2	344	0.58	346
7	4	200	1.96	204
8	7	212	3.20	219
9	5	217	2.25	222
10	6	225	2.60	231
11	14	199	6.57	213
12	6	239	2.45	245
13	3	249	1.19	252
14	3	244	1.21	247
15	5	228	2.15	233
16	9	251	3.46	260
17	5	278	1.77	283
18	6	246	2.38	252
19	6	232	2.52	238
20	4	253	1.56	257
21	4	243	1.62	247
22	4	241	1.63	245
23	9	247	3.52	256
24	6	256	2.29	262
25	8	267	2.91	275
26	6	217	2.69	223
27	6	260	2.26	266
28	6	252	2.33	258
29	9	238	3.64	247
30	2	229	0.87	231
31	3	254	1.17	257
32	7	248	2.75	255
33	7	265	2.57	272
34	9	267	3.26	276
35	5	235	2.08	240
36	7	249	2.73	256
37	4	254	1.55	258
38	4	270	1.46	274
39	6	241	2.43	247
40	4	277	1.42	281
41	5	262	1.87	267
42	5	240	2.04	245
43	5	228	2.15	233
44	5	233	2.10	238
45	6	256	2.29	262
46	5	244	2.01	249
47	3	232	1.28	235
48	6	230	2.54	236
49	3	251	1.18	254
50	4	254	1.55	258
51	9	252	3.45	261
52	6	222	2.63	228
53	5	232	2.11	237
54	5	232	2.11	237
55	2	234	0.85	236
56	5	223	2.19	228
57	4	255	1.54	259
58	7	218	3.11	225
59	4	205	1.91	209
60	9	198	4.35	207
61	4	207	1.90	211
62	7	220	3.08	227
63	8	212	3.64	220
64	4	215	1.83	219
65	4	217	1.81	221
66	5	233	2.10	238
67	4	192	2.04	196
68	2	216	0.92	218
69	6	185	3.14	191
70	5	198	2.46	203
71	5	208	2.35	213
72	4	176	2.22	180
73	7	218	3.11	225
74	5	199	2.45	204
75	3	187	1.58	190
76	3	172	1.71	175
77	4	183	2.14	187
78	4	169	2.31	173
79	9	213	4.05	222
80	4	160	2.44	164
81	0	181	0.00	181
82	1	185	0.54	186
83	3	153	1.92	156
84	5	166	2.92	171
85	4	182	2.15	186
86	6	173	3.35	179
87	9	154	5.52	163
88	3	152	1.94	155
89	7	156	4.29	163
90	2	153	1.29	155
91	4	148	2.63	152
92	4	175	2.23	179
93	9	142	5.96	151
94	6	144	4.00	150
95	4	135	2.88	139
96	7	134	4.96	141
97	11	136	7.48	147
98	7	131	5.07	138
99	6	146	3.95	152
100	2	97	2.02	99

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	163	297	35.43	460
2	154	397	27.95	551
3	119	370	24.34	489
4	78	477	14.05	555
5	50	570	8.06	620
6	47	671	6.55	718
7	31	755	3.94	786
8	52	767	6.35	819
9	33	743	4.25	776
10	36	747	4.60	783
11	38	693	5.20	731
12	42	682	5.80	724
13	19	746	2.48	765
14	37	680	5.16	717
15	32	738	4.16	770
16	48	639	6.99	687
17	37	682	5.15	719
18	37	673	5.21	710
19	34	659	4.91	693
20	51	704	6.75	755
21	31	675	4.39	706
22	25	662	3.64	687
23	29	633	4.38	662
24	30	640	4.48	670
25	27	698	3.72	725
26	44	726	5.71	770
27	25	684	3.53	709
28	30	734	3.93	764
29	34	725	4.48	759
30	37	677	5.18	714
31	29	697	3.99	726
32	31	722	4.12	753
33	22	712	3.00	734
34	36	747	4.60	783
35	25	765	3.16	790
36	31	726	4.10	757
37	26	760	3.31	786
